7.972206207658230626e-02
1.287505721332129205e-01
1.664656193141838547e-01
1.950682762853230834e-01
2.182797594509159333e-01
2.378206787282147738e-01
2.545024559108711171e-01
2.683147590221391376e-01
2.799420169465080543e-01
2.902966207203657723e-01
