8.092485914932673330e-02
1.329737547126736974e-01
1.709185463115356629e-01
1.990800795355558150e-01
2.230679849235779333e-01
2.426979270955040568e-01
2.591965312454457271e-01
2.739413469178156868e-01
2.861919975740515043e-01
2.968731176429872387e-01
