7.547718234595746090e-02
1.249507164709278972e-01
1.600196798327047087e-01
1.885247383685179912e-01
2.111914422303000360e-01
2.306241211362259347e-01
2.460101392853769331e-01
2.598703956837125073e-01
2.711018097490462408e-01
2.816444296697175331e-01
