8.076759354830020943e-02
1.337929642337968295e-01
1.715911709125919893e-01
2.002217371359124587e-01
2.237954464912068897e-01
2.438234538971681686e-01
2.601375418574187748e-01
2.733810954788291059e-01
2.853450337803971060e-01
2.963312183776937170e-01
