8.066207823579388259e-02
1.306747478222782255e-01
1.657314032167575835e-01
1.937072708186739489e-01
2.174338159399654136e-01
2.368474581787394506e-01
2.531583690561416966e-01
2.664415458083680410e-01
2.781372143337582648e-01
2.881411766468402469e-01
