8.124542164280462719e-02
1.312135087496351660e-01
1.676685971965211353e-01
1.984105286975806903e-01
2.220902570492472861e-01
2.418664870969088887e-01
2.580163612017725150e-01
2.721717892607359857e-01
2.844540170208982865e-01
2.952652941668758579e-01
