8.193965299022874793e-02
1.351531560572770685e-01
1.728433031742932779e-01
2.011298016570413627e-01
2.243886827659507532e-01
2.442069768739346391e-01
2.600179104816850439e-01
2.732177985863776248e-01
2.852998055521968612e-01
2.962182511269602636e-01
