8.209802927875539669e-02
1.326621164641091644e-01
1.692266851195771138e-01
1.985110330013653002e-01
2.215332989278486486e-01
2.412464135125707565e-01
2.569476215272921138e-01
2.693080752663830624e-01
2.811607123484680115e-01
2.923819752466499389e-01
