6.786689366019513225e-02
1.137439183401887932e-01
1.477151866626581211e-01
1.738334035907749542e-01
1.950062585949121907e-01
2.138861250851081530e-01
2.289227803556039831e-01
2.419354659566519961e-01
2.538443864820538187e-01
2.644663947290374351e-01
