8.354878087840382495e-02
1.360287394265138339e-01
1.725829890202079109e-01
2.015421895938378505e-01
2.243835296925494049e-01
2.442689945643449489e-01
2.610553442666290747e-01
2.742515645195771068e-01
2.863045128008020468e-01
2.971701619743995493e-01
