8.296384892996852556e-02
1.326730554444874588e-01
1.700501565811074478e-01
1.991345290530009415e-01
2.231670944105025312e-01
2.420510678614546385e-01
2.576784797322764220e-01
2.713731662032770053e-01
2.828726563202252908e-01
2.946327318056478073e-01
